year,road_section,traffic_period,weather_station_id,temperature_bin,temperature_bin_lower_c,estimated_vehicle_km,injury_accidents
2017,30-04,SDU,6420,>=15,15.0,217321.9866666667,1
2017,30-04,VDU,6420,<-6,-inf,106044.21910437479,0
2017,30-04,VDU,6420,-6--3,-6.0,170617.83019634863,0
2017,30-04,VDU,6420,-3-0,-3.0,282975.91349638306,2
2017,30-04,VDU,6420,0-3,0.0,363764.67581811926,0
2017,30-04,VDU,6420,3-6,3.0,275442.3255356528,0
2017,30-04,VDU,6420,6-9,6.0,47856.220664829496,0
2017,30-04,VDU,6420,9-12,9.0,2511.1959869100933,0
2017,30-04,VDU,6420,12-15,12.0,502.23919738201863,0
2017,30-08,SDU,36519,0-3,0.0,3425.1340277777776,0
2017,30-08,SDU,36519,3-6,3.0,25051.896527777775,0
2017,30-08,SDU,36519,6-9,6.0,100351.04722222222,0
2017,30-08,SDU,36519,9-12,9.0,114248.84236111109,1
2017,30-08,SDU,36519,12-15,12.0,55896.03541666666,0
2017,30-08,SDU,36519,>=15,15.0,16067.644444444444,0
2017,308-01,VHDU,36308,<-6,-inf,9070.784764290594,0
2017,308-01,VHDU,36308,-6--3,-6.0,10076.221147802324,0
2017,308-01,VHDU,36308,-3-0,-3.0,12975.957964017309,0
2017,308-01,VHDU,36308,0-3,0.0,23394.61034388522,1
2017,308-01,VHDU,36308,3-6,3.0,27168.63966750171,0
2017,308-01,VHDU,36308,6-9,6.0,30374.378861307217,0
2017,308-01,VHDU,36308,9-12,9.0,12327.524354361192,0
2017,308-01,VHDU,36308,12-15,12.0,1726.7277021179686,0
2017,308-01,VHDU,36308,>=15,15.0,852.4351947164655,0
2017,33-01,VHDU,31399,<-6,-inf,10008.76964021405,0
2017,33-01,VHDU,31399,-6--3,-6.0,38334.5594472276,0
2017,33-01,VHDU,31399,-3-0,-3.0,113934.78061311625,0
2017,33-01,VHDU,31399,0-3,0.0,129142.28011499488,0
2017,33-01,VHDU,31399,3-6,3.0,193810.5926932711,0
2017,33-01,VHDU,31399,6-9,6.0,260470.94194751224,0
2017,33-01,VHDU,31399,9-12,9.0,94548.8627177502,0
2017,33-01,VHDU,31399,12-15,12.0,8113.905485027895,1
2017,33-01,VHDU,31399,>=15,15.0,5101.557340885803,0
2017,34-03,VDU,1395,<-6,-inf,17893.204846225537,0
2017,34-03,VDU,1395,-6--3,-6.0,50019.64082013047,0
2017,34-03,VDU,1395,-3-0,-3.0,55204.60358807083,1
2017,34-03,VDU,1395,0-3,0.0,89872.68797763281,0
2017,34-03,VDU,1395,3-6,3.0,104329.58416589003,0
2017,34-03,VDU,1395,6-9,6.0,31435.10760484623,0
2017,34-03,VDU,1395,9-12,9.0,325.3309972041007,0
2017,35-01,SDU,31399,3-6,3.0,85861.67630639367,0
2017,35-01,SDU,31399,6-9,6.0,1394834.6248217646,0
2017,35-01,SDU,31399,9-12,9.0,3047588.370688416,0
2017,35-01,SDU,31399,12-15,12.0,1085799.4085438887,0
2017,35-01,SDU,31399,>=15,15.0,243553.15963953687,1
2017,35-01,VHDU,31399,<-6,-inf,42644.886063987244,0
2017,35-01,VHDU,31399,-6--3,-6.0,163334.05390527155,0
2017,35-01,VHDU,31399,-3-0,-3.0,485447.85349538876,1
2017,35-01,VHDU,31399,0-3,0.0,550243.2386314471,0
2017,35-01,VHDU,31399,3-6,3.0,825778.8859672092,0
2017,35-01,VHDU,31399,6-9,6.0,1109802.107713765,0
2017,35-01,VHDU,31399,9-12,9.0,402849.26349766593,0
2017,35-01,VHDU,31399,12-15,12.0,34571.33967323238,0
2017,35-01,VHDU,31399,>=15,15.0,21736.471052032335,0
2017,35-02,VDU,31399,<-6,-inf,27751.723473962524,0
2017,35-02,VDU,31399,-6--3,-6.0,145964.32802620993,0
2017,35-02,VDU,31399,-3-0,-3.0,331267.9412576158,0
2017,35-02,VDU,31399,0-3,0.0,589212.9078629728,1
2017,35-02,VDU,31399,3-6,3.0,497680.90763306123,1
2017,35-02,VDU,31399,6-9,6.0,100198.32791125416,0
2017,35-02,VDU,31399,9-12,9.0,2044.8638349235546,0
2017,35-03,VDU,36411,<-6,-inf,157193.59428778477,0
2017,35-03,VDU,36411,-6--3,-6.0,162330.63985274505,1
2017,35-03,VDU,36411,-3-0,-3.0,299450.24070206966,0
2017,35-03,VDU,36411,0-3,0.0,410726.5507861325,0
2017,35-03,VDU,36411,3-6,3.0,303164.71980288706,0
2017,35-03,VDU,36411,6-9,6.0,27581.983110325233,0
2017,35-03,VDU,36411,9-12,9.0,2766.101458055539,0
2017,35-03,VHDU,36411,<-6,-inf,122609.4357704134,0
2017,35-03,VHDU,36411,-6--3,-6.0,159834.10230611547,0
2017,35-03,VHDU,36411,-3-0,-3.0,198384.27625555178,0
2017,35-03,VHDU,36411,0-3,0.0,349933.95722582855,0
2017,35-03,VHDU,36411,3-6,3.0,406157.56335838744,0
2017,35-03,VHDU,36411,6-9,6.0,461166.1210283567,1
2017,35-03,VHDU,36411,9-12,9.0,169885.86686026648,0
2017,35-03,VHDU,36411,12-15,12.0,52026.16598906731,0
2017,35-03,VHDU,36411,>=15,15.0,19882.611206012985,0
2017,35-04,SDU,36411,-3-0,-3.0,954.7649999999998,0
2017,35-04,SDU,36411,0-3,0.0,21959.594999999998,0
2017,35-04,SDU,36411,3-6,3.0,204797.09249999997,0
2017,35-04,SDU,36411,6-9,6.0,769699.7174999999,0
2017,35-04,SDU,36411,9-12,9.0,1059630.0224999997,0
2017,35-04,SDU,36411,12-15,12.0,523211.2199999999,0
2017,35-04,SDU,36411,>=15,15.0,215299.50749999995,1
2017,35-06,VDU,36415,<-6,-inf,109355.10616983406,0
2017,35-06,VDU,36415,-6--3,-6.0,120982.59411839007,0
2017,35-06,VDU,36415,-3-0,-3.0,202375.00975828213,0
2017,35-06,VDU,36415,0-3,0.0,297096.4969489579,0
2017,35-06,VDU,36415,3-6,3.0,221546.18501004763,1
2017,35-06,VDU,36415,6-9,6.0,34258.54985818453,0
2017,35-06,VDU,36415,9-12,9.0,2212.0586828960213,0
2017,35-06,VDU,36415,12-15,12.0,56.71945340759029,0
2017,35-08,VDU,36519,<-6,-inf,264102.20321313734,0
2017,35-08,VDU,36519,-6--3,-6.0,217732.36575218188,1
2017,35-08,VDU,36519,-3-0,-3.0,378605.311361966,0
2017,35-08,VDU,36519,0-3,0.0,530655.2435013781,0
2017,35-08,VDU,36519,3-6,3.0,291453.5449712908,0
2017,35-08,VDU,36519,6-9,6.0,24802.471200045937,0
2017,359-01,SDU,36415,-3-0,-3.0,1502.1299999999999,0
2017,359-01,SDU,36415,0-3,0.0,16000.949999999999,0
2017,359-01,SDU,36415,3-6,3.0,82617.15,0
2017,359-01,SDU,36415,6-9,6.0,282792.3,0
2017,359-01,SDU,36415,9-12,9.0,442997.7299999999,0
2017,359-01,SDU,36415,12-15,12.0,241516.37999999998,1
2017,359-01,SDU,36415,>=15,15.0,79939.43999999999,0
2017,36-06,VHDU,1596,<-6,-inf,115012.35549521855,0
2017,36-06,VHDU,1596,-6--3,-6.0,138789.5904291894,0
2017,36-06,VHDU,1596,-3-0,-3.0,292272.97772768664,0
2017,36-06,VHDU,1596,0-3,0.0,455106.9630339252,0
2017,36-06,VHDU,1596,3-6,3.0,462320.28149703995,0
2017,36-06,VHDU,1596,6-9,6.0,548479.3631397996,1
2017,36-06,VHDU,1596,9-12,9.0,246989.3673759107,0
2017,36-06,VHDU,1596,12-15,12.0,62782.58662340618,0
2017,36-06,VHDU,1596,>=15,15.0,24979.454677823313,0
2017,36-07,VDU,31591,<-6,-inf,65749.55052357535,0
2017,36-07,VDU,31591,-6--3,-6.0,75307.26387040786,0
2017,36-07,VDU,31591,-3-0,-3.0,131740.72863176162,1
2017,36-07,VDU,31591,0-3,0.0,148439.87947931731,0
2017,36-07,VDU,31591,3-6,3.0,42821.7774949378,0
2017,36-11,SDU,1590,-3-0,-3.0,59205.9,0
2017,36-11,SDU,1590,0-3,0.0,466208.51,0
2017,36-11,SDU,1590,3-6,3.0,1274293.1400000001,0
2017,36-11,SDU,1590,6-9,6.0,689976.4500000001,0
2017,36-11,SDU,1590,9-12,9.0,149229.23,1
2017,36-11,SDU,1590,12-15,12.0,23530.55,0
2017,36-11,SDU,1590,>=15,15.0,4554.3,0
2017,36-11,VDU,1590,<-6,-inf,208771.62771338254,0
2017,36-11,VDU,1590,-6--3,-6.0,233624.23719704954,1
2017,36-11,VDU,1590,-3-0,-3.0,243332.28777660694,0
2017,36-11,VDU,1590,0-3,0.0,96255.32149631191,0
2017,36-11,VDU,1590,3-6,3.0,1019.3453108535301,0
2017,36-11,VDU,1590,6-9,6.0,97.0805057955743,0
2017,36-12,VDU,1479,<-6,-inf,97993.67777136926,0
2017,36-12,VDU,1479,-6--3,-6.0,135130.8577748299,0
2017,36-12,VDU,1479,-3-0,-3.0,279524.3688372362,0
2017,36-12,VDU,1479,0-3,0.0,446425.2617199216,1
2017,36-12,VDU,1479,3-6,3.0,439499.91346752807,0
2017,36-12,VDU,1479,6-9,6.0,100677.2502191718,0
2017,36-12,VDU,1479,9-12,9.0,1644.770209943477,0
2017,361-01,VHDU,1596,<-6,-inf,27281.008483606558,0
2017,361-01,VHDU,1596,-6--3,-6.0,32920.98468579235,0
2017,361-01,VHDU,1596,-3-0,-3.0,69327.34792349728,0
2017,361-01,VHDU,1596,0-3,0.0,107951.6793306011,0
2017,361-01,VHDU,1596,3-6,3.0,109662.68334699454,0
2017,361-01,VHDU,1596,6-9,6.0,130099.67576502734,0
2017,361-01,VHDU,1596,9-12,9.0,58586.04493169399,0
2017,361-01,VHDU,1596,12-15,12.0,14892.07199453552,0
2017,361-01,VHDU,1596,>=15,15.0,5925.143538251366,1
2017,38-01,SDU,31392,-3-0,-3.0,251.01111111111112,0
2017,38-01,SDU,31392,0-3,0.0,13491.847222222223,0
2017,38-01,SDU,31392,3-6,3.0,205515.34722222222,0
2017,38-01,SDU,31392,6-9,6.0,581404.4861111111,1
2017,38-01,SDU,31392,9-12,9.0,241409.9361111111,0
2017,38-01,SDU,31392,12-15,12.0,54343.90555555556,0
2017,38-01,SDU,31392,>=15,15.0,6024.266666666667,0
2017,41-13,SDU,31475,-3-0,-3.0,27666.64496666948,0
2017,41-13,SDU,31475,0-3,0.0,196986.51216268667,0
2017,41-13,SDU,31475,3-6,3.0,901932.625913425,0
2017,41-13,SDU,31475,6-9,6.0,2870691.081741625,0
2017,41-13,SDU,31475,9-12,9.0,5427089.076661885,1
2017,41-13,SDU,31475,12-15,12.0,3068784.2597029787,0
2017,41-13,SDU,31475,>=15,15.0,621946.1788507298,0
2017,41-15,SDU,1473,-3-0,-3.0,12589.50326105711,0
2017,41-15,SDU,1473,0-3,0.0,127693.53307643639,0
2017,41-15,SDU,1473,3-6,3.0,1073704.778121585,0
2017,41-15,SDU,1473,6-9,6.0,6524959.690159314,0
2017,41-15,SDU,1473,9-12,9.0,17927452.643745326,1
2017,41-15,SDU,1473,12-15,12.0,5177882.841226203,1
2017,41-15,SDU,1473,>=15,15.0,426244.6104100765,0
2017,41-15,VDU,1473,<-6,-inf,1614196.2788015963,0
2017,41-15,VDU,1473,-6--3,-6.0,1839616.2669545535,1
2017,41-15,VDU,1473,-3-0,-3.0,3756474.348031449,3
2017,41-15,VDU,1473,0-3,0.0,8583299.548901066,1
2017,41-15,VDU,1473,3-6,3.0,7935414.128405504,1
2017,41-15,VDU,1473,6-9,6.0,2714498.0391565906,0
2017,41-15,VDU,1473,9-12,9.0,22069.089749240575,0
2017,41-15,VHDU,1473,<-6,-inf,347790.49269125686,0
2017,41-15,VHDU,1473,-6--3,-6.0,654567.9555840164,0
2017,41-15,VHDU,1473,-3-0,-3.0,2377115.207120902,0
2017,41-15,VHDU,1473,0-3,0.0,5938686.714822404,0
2017,41-15,VHDU,1473,3-6,3.0,6448888.80551571,0
2017,41-15,VHDU,1473,6-9,6.0,8511023.943784153,1
2017,41-15,VHDU,1473,9-12,9.0,3906080.9580088793,1
2017,41-15,VHDU,1473,12-15,12.0,570901.374795082,0
2017,41-15,VHDU,1473,>=15,15.0,65620.84767759564,0
2017,41-16,SDU,31363,0-3,0.0,25817.401702012696,0
2017,41-16,SDU,31363,3-6,3.0,909141.3599351614,0
2017,41-16,SDU,31363,6-9,6.0,9932323.2547886,1
2017,41-16,SDU,31363,9-12,9.0,14238297.038660001,0
2017,41-16,SDU,31363,12-15,12.0,2192635.0445495066,0
2017,41-16,SDU,31363,>=15,15.0,5532.300364717006,0
2017,41-16,VDU,31363,<-6,-inf,616521.1624550725,0
2017,41-16,VDU,31363,-6--3,-6.0,2548366.9713084917,0
2017,41-16,VDU,31363,-3-0,-3.0,4568457.588714474,0
2017,41-16,VDU,31363,0-3,0.0,7097744.601417005,2
2017,41-16,VDU,31363,3-6,3.0,5103888.927094217,0
2017,41-16,VDU,31363,6-9,6.0,834748.1890107365,0
2017,41-16,VHDU,31363,<-6,-inf,27032.814575267592,0
2017,41-16,VHDU,31363,-6--3,-6.0,681226.9272967433,0
2017,41-16,VHDU,31363,-3-0,-3.0,3195278.682796629,0
2017,41-16,VHDU,31363,0-3,0.0,4910510.767597358,0
2017,41-16,VHDU,31363,3-6,3.0,5863417.481375541,0
2017,41-16,VHDU,31363,6-9,6.0,7293453.372407195,1
2017,41-16,VHDU,31363,9-12,9.0,1640891.8447187427,1
2017,41-16,VHDU,31363,12-15,12.0,124350.94704623091,0
2017,41-16,VHDU,31363,>=15,15.0,4054.9221862901386,0
2017,41-17,SDU,1350,0-3,0.0,601.1530026763852,0
2017,41-17,SDU,1350,3-6,3.0,185155.12482432666,0
2017,41-17,SDU,1350,6-9,6.0,2945649.7131142877,2
2017,41-17,SDU,1350,9-12,9.0,5927969.759391835,0
2017,41-17,SDU,1350,12-15,12.0,1402489.9552440068,0
2017,41-17,SDU,1350,>=15,15.0,94982.17442286886,0
2017,41-17,VHDU,1350,-6--3,-6.0,113340.95398189788,0
2017,41-17,VHDU,1350,-3-0,-3.0,1091967.6932088577,1
2017,41-17,VHDU,1350,0-3,0.0,1725578.576922639,1
2017,41-17,VHDU,1350,3-6,3.0,2234863.920806057,0
2017,41-17,VHDU,1350,6-9,6.0,2904923.6575624757,0
2017,41-17,VHDU,1350,9-12,9.0,628617.8901462972,0
2017,41-17,VHDU,1350,12-15,12.0,69901.90994478283,0
2017,41-17,VHDU,1350,>=15,15.0,1997.1974269937953,0
2017,41-21,VHDU,1350,-6--3,-6.0,72782.67596743893,0
2017,41-21,VHDU,1350,-3-0,-3.0,701214.591809643,0
2017,41-21,VHDU,1350,0-3,0.0,1108092.1944646211,1
2017,41-21,VHDU,1350,3-6,3.0,1435133.2935253598,0
2017,41-21,VHDU,1350,6-9,6.0,1865416.7787601752,0
2017,41-21,VHDU,1350,9-12,9.0,403671.31737006886,0
2017,41-21,VHDU,1350,12-15,12.0,44887.99398872886,0
2017,41-21,VHDU,1350,>=15,15.0,1282.5141139636817,0
2017,41-22,VDU,1350,<-6,-inf,13938.528888888888,0
2017,41-22,VDU,1350,-6--3,-6.0,210787.37555555557,1
2017,41-22,VDU,1350,-3-0,-3.0,475356.43333333335,1
2017,41-22,VDU,1350,0-3,0.0,805278.7822222223,0
2017,41-22,VDU,1350,3-6,3.0,666287.98,0
2017,41-22,VDU,1350,6-9,6.0,119529.46,0
2017,42-01,VHDU,1473,<-6,-inf,17797.034961293266,0
2017,42-01,VHDU,1473,-6--3,-6.0,33495.36296960383,0
2017,42-01,VHDU,1473,-3-0,-3.0,121641.05499487708,0
2017,42-01,VHDU,1473,0-3,0.0,303892.7667918944,0
2017,42-01,VHDU,1473,3-6,3.0,330000.68128699914,1
2017,42-01,VHDU,1473,6-9,6.0,435523.6668829691,0
2017,42-01,VHDU,1473,9-12,9.0,199880.85020207198,0
2017,42-01,VHDU,1473,12-15,12.0,29214.000785519132,0
2017,42-01,VHDU,1473,>=15,15.0,3357.9311247723144,0
2017,42-02,SDU,1473,-3-0,-3.0,343.2184103065509,0
2017,42-02,SDU,1473,0-3,0.0,3481.2153045378727,0
2017,42-02,SDU,1473,3-6,3.0,29271.627279001554,0
2017,42-02,SDU,1473,6-9,6.0,177885.19894173808,0
2017,42-02,SDU,1473,9-12,9.0,488743.0162765285,0
2017,42-02,SDU,1473,12-15,12.0,141160.82903893714,0
2017,42-02,SDU,1473,>=15,15.0,11620.394748950366,1
2017,42-02,VHDU,1473,<-6,-inf,6179.258415300547,0
2017,42-02,VHDU,1473,-6--3,-6.0,11629.830696721314,0
2017,42-02,VHDU,1473,-3-0,-3.0,42234.64831967214,0
2017,42-02,VHDU,1473,0-3,0.0,105513.75218579236,0
2017,42-02,VHDU,1473,3-6,3.0,114578.60769125684,0
2017,42-02,VHDU,1473,6-9,6.0,151216.94650273226,0
2017,42-02,VHDU,1473,9-12,9.0,69400.06739071038,1
2017,42-02,VHDU,1473,12-15,12.0,10143.31098360656,0
2017,42-02,VHDU,1473,>=15,15.0,1165.8978142076505,0
2017,423-01,VHDU,1350,-6--3,-6.0,2760.0289975522282,0
2017,423-01,VHDU,1350,-3-0,-3.0,26591.116377298342,0
2017,423-01,VHDU,1350,0-3,0.0,42020.52958387886,0
2017,423-01,VHDU,1350,3-6,3.0,54422.42199578755,1
2017,423-01,VHDU,1350,6-9,6.0,70739.42162008311,0
2017,423-01,VHDU,1350,9-12,9.0,15307.82602607161,0
2017,423-01,VHDU,1350,12-15,12.0,1702.2205271247221,0
2017,423-01,VHDU,1350,>=15,15.0,48.634872203563496,0
2017,426-01,SDU,31364,0-3,0.0,449.68229166666663,0
2017,426-01,SDU,31364,3-6,3.0,24078.442708333332,0
2017,426-01,SDU,31364,6-9,6.0,204074.0,0
2017,426-01,SDU,31364,9-12,9.0,396170.0989583334,1
2017,426-01,SDU,31364,12-15,12.0,81147.21354166667,0
2017,426-01,SDU,31364,>=15,15.0,12264.062500000002,0
2017,427-04,SDU,31365,0-3,0.0,1001.0733333333334,0
2017,427-04,SDU,31365,3-6,3.0,29561.10666666667,0
2017,427-04,SDU,31365,6-9,6.0,365509.54000000004,0
2017,427-04,SDU,31365,9-12,9.0,553829.1,1
2017,427-04,SDU,31365,12-15,12.0,76493.78000000001,0
2017,427-04,SDU,31365,>=15,15.0,8126.360000000001,0
2017,427-06,VHDU,31380,<-6,-inf,4414.743269000854,0
2017,427-06,VHDU,31380,-6--3,-6.0,18979.067877028177,0
2017,427-06,VHDU,31380,-3-0,-3.0,43714.61472245943,0
2017,427-06,VHDU,31380,0-3,0.0,57759.55776942783,0
2017,427-06,VHDU,31380,3-6,3.0,87970.25190435523,1
2017,427-06,VHDU,31380,6-9,6.0,131273.68955764303,0
2017,427-06,VHDU,31380,9-12,9.0,32785.96104184457,0
2017,427-06,VHDU,31380,12-15,12.0,2683.47139880444,0
2017,427-06,VHDU,31380,>=15,15.0,541.0224594363791,0
2017,427-12,SDU,31380,0-3,0.0,8171.475,0
2017,427-12,SDU,31380,3-6,3.0,65712.278125,0
2017,427-12,SDU,31380,6-9,6.0,394046.6833333333,0
2017,427-12,SDU,31380,9-12,9.0,1096680.040625,0
2017,427-12,SDU,31380,12-15,12.0,363403.65208333335,1
2017,427-12,SDU,31380,>=15,15.0,65825.77083333333,0
2017,427-12,VDU,31380,<-6,-inf,64904.16657288855,0
2017,427-12,VDU,31380,-6--3,-6.0,131109.1550496641,0
2017,427-12,VDU,31380,-3-0,-3.0,215731.04311305043,0
2017,427-12,VDU,31380,0-3,0.0,312881.9000401906,1
2017,427-12,VDU,31380,3-6,3.0,368748.77759660094,0
2017,427-12,VDU,31380,6-9,6.0,97698.57141298731,0
2017,427-12,VDU,31380,9-12,9.0,1369.2862146179018,0
2017,429-02,SDU,1350,0-3,0.0,88.56528899265419,0
2017,429-02,SDU,1350,3-6,3.0,27278.109009737494,0
2017,429-02,SDU,1350,6-9,6.0,433969.9160640055,0
2017,429-02,SDU,1350,9-12,9.0,873342.3147565629,0
2017,429-02,SDU,1350,12-15,12.0,206622.81921986223,1
2017,429-02,SDU,1350,>=15,15.0,13993.315660839364,0
2017,43-01,VDU,31364,<-6,-inf,134077.60830453006,0
2017,43-01,VDU,31364,-6--3,-6.0,573206.4826778435,2
2017,43-01,VDU,31364,-3-0,-3.0,1084150.881892404,2
2017,43-01,VDU,31364,0-3,0.0,1788799.5407705116,0
2017,43-01,VDU,31364,3-6,3.0,1861273.923637825,0
2017,43-01,VDU,31364,6-9,6.0,296156.6827168858,0
2017,43-01,VHDU,31364,<-6,-inf,17961.804418127987,0
2017,43-01,VHDU,31364,-6--3,-6.0,172508.16326577088,0
2017,43-01,VHDU,31364,-3-0,-3.0,820629.9393532225,0
2017,43-01,VHDU,31364,0-3,0.0,1127851.6357549534,1
2017,43-01,VHDU,31364,3-6,3.0,1777470.2288772487,1
2017,43-01,VHDU,31364,6-9,6.0,2283020.18239581,0
2017,43-01,VHDU,31364,9-12,9.0,326680.31785470276,0
2017,43-01,VHDU,31364,12-15,12.0,43033.48975176497,0
2017,43-01,VHDU,31364,>=15,15.0,3367.8383283989974,0
2017,435-00,SDU,1481,-3-0,-3.0,415.86041666666665,0
2017,435-00,SDU,1481,0-3,0.0,2772.402777777778,0
2017,435-00,SDU,1481,3-6,3.0,26420.998472222225,0
2017,435-00,SDU,1481,6-9,6.0,144580.80486111113,0
2017,435-00,SDU,1481,9-12,9.0,225812.20625000002,1
2017,435-00,SDU,1481,12-15,12.0,75187.56333333334,0
2017,435-00,SDU,1481,>=15,15.0,11865.883888888891,0
2017,435-02,VHDU,1496,<-6,-inf,42092.33257494235,0
2017,435-02,VHDU,1496,-6--3,-6.0,79672.56488854728,0
2017,435-02,VHDU,1496,-3-0,-3.0,59182.68493466564,0
2017,435-02,VHDU,1496,0-3,0.0,100100.63524980785,0
2017,435-02,VHDU,1496,3-6,3.0,104025.5443812452,0
2017,435-02,VHDU,1496,6-9,6.0,14927.016617986166,1
2017,435-02,VHDU,1496,9-12,9.0,1730.6685933897002,0
2017,435-02,VHDU,1496,12-15,12.0,339.952759415834,0
2017,44-02,VHDU,1350,-6--3,-6.0,7026.542261057664,0
2017,44-02,VHDU,1350,-3-0,-3.0,67696.24636534411,1
2017,44-02,VHDU,1350,0-3,0.0,106976.78437980302,0
2017,44-02,VHDU,1350,3-6,3.0,138549.79365856433,0
2017,44-02,VHDU,1350,6-9,6.0,180089.9686116013,0
2017,44-02,VHDU,1350,9-12,9.0,38970.99870780441,0
2017,44-02,VHDU,1350,12-15,12.0,4333.550293163316,0
2017,44-02,VHDU,1350,>=15,15.0,123.81572266180906,0
2017,45-01,SDU,1453,3-6,3.0,5251.837499999999,0
2017,45-01,SDU,1453,6-9,6.0,294517.51874999993,0
2017,45-01,SDU,1453,9-12,9.0,1634288.9062499995,1
2017,45-01,SDU,1453,12-15,12.0,487729.8562499999,0
2017,45-01,SDU,1453,>=15,15.0,6219.281249999998,0
2017,45-01,VDU,1453,<-6,-inf,1478.953125,0
2017,45-01,VDU,1453,-6--3,-6.0,26029.575,0
2017,45-01,VDU,1453,-3-0,-3.0,231801.25312499996,0
2017,45-01,VDU,1453,0-3,0.0,561312.009375,0
2017,45-01,VDU,1453,3-6,3.0,735236.896875,1
2017,45-01,VDU,1453,6-9,6.0,162093.26249999998,0
2017,45-01,VHDU,1453,-6--3,-6.0,545.314036885246,0
2017,45-01,VHDU,1453,-3-0,-3.0,48314.82366803278,0
2017,45-01,VHDU,1453,0-3,0.0,395134.55112704914,0
2017,45-01,VHDU,1453,3-6,3.0,456973.16290983604,0
2017,45-01,VHDU,1453,6-9,6.0,746862.1049180328,1
2017,45-01,VHDU,1453,9-12,9.0,257170.09979508194,0
2017,45-01,VHDU,1453,12-15,12.0,11015.343545081967,0
2017,45-05,VHDU,1350,-6--3,-6.0,3904.2795673706373,0
2017,45-05,VHDU,1350,-3-0,-3.0,37615.239708544425,0
2017,45-05,VHDU,1350,0-3,0.0,59441.36645300847,0
2017,45-05,VHDU,1350,3-6,3.0,76984.82530198667,0
2017,45-05,VHDU,1350,6-9,6.0,100066.51331701485,1
2017,45-05,VHDU,1350,9-12,9.0,21654.132049866224,0
2017,45-05,VHDU,1350,12-15,12.0,2407.925724369556,0
2017,45-05,VHDU,1350,>=15,15.0,68.79787783913018,0
2017,47-01,SDU,31577,0-3,0.0,420.85312500000003,0
2017,47-01,SDU,31577,3-6,3.0,12969.928125000002,0
2017,47-01,SDU,31577,6-9,6.0,127786.31250000001,0
2017,47-01,SDU,31577,9-12,9.0,328762.809375,2
2017,47-01,SDU,31577,12-15,12.0,162602.34375,0
2017,47-01,SDU,31577,>=15,15.0,39598.45312500001,0
2017,47-11,SDU,1685,0-3,0.0,1261.605625,0
2017,47-11,SDU,1685,3-6,3.0,25652.647708333334,0
2017,47-11,SDU,1685,6-9,6.0,248055.69645833332,0
2017,47-11,SDU,1685,9-12,9.0,500977.5860416666,0
2017,47-11,SDU,1685,12-15,12.0,230633.52354166668,1
2017,47-11,SDU,1685,>=15,15.0,48842.160625000004,0
2017,48-01,VHDU,1685,<-6,-inf,58.965420081967224,0
2017,48-01,VHDU,1685,-6--3,-6.0,4461.716786202186,0
2017,48-01,VHDU,1685,-3-0,-3.0,16661.00702982696,0
2017,48-01,VHDU,1685,0-3,0.0,17506.178051001825,0
2017,48-01,VHDU,1685,3-6,3.0,27327.19635132059,0
2017,48-01,VHDU,1685,6-9,6.0,27857.88513205829,2
2017,48-01,VHDU,1685,9-12,9.0,17283.419797358838,0
2017,48-01,VHDU,1685,12-15,12.0,3419.9943647540986,0
2017,48-01,VHDU,1685,>=15,15.0,524.1370673952642,0
2017,50-01,SDU,1779,-3-0,-3.0,3449.4075,0
2017,50-01,SDU,1779,0-3,0.0,32705.493333333332,0
2017,50-01,SDU,1779,3-6,3.0,190994.97083333333,0
2017,50-01,SDU,1779,6-9,6.0,559442.7941666667,0
2017,50-01,SDU,1779,9-12,9.0,849704.0475,1
2017,50-01,SDU,1779,12-15,12.0,487899.52749999997,1
2017,50-01,SDU,1779,>=15,15.0,120218.23916666667,1
2017,50-03,SDU,31882,-3-0,-3.0,1678.666666666667,0
2017,50-03,SDU,31882,0-3,0.0,14604.400000000001,0
2017,50-03,SDU,31882,3-6,3.0,130096.66666666667,0
2017,50-03,SDU,31882,6-9,6.0,421261.4,0
2017,50-03,SDU,31882,9-12,9.0,525674.4666666667,0
2017,50-03,SDU,31882,12-15,12.0,294606.00000000006,1
2017,50-03,SDU,31882,>=15,15.0,86619.20000000001,0
2017,50-03,VHDU,31882,<-6,-inf,56199.06732707088,0
2017,50-03,VHDU,31882,-6--3,-6.0,60995.93291204099,0
2017,50-03,VHDU,31882,-3-0,-3.0,103107.36341588385,0
2017,50-03,VHDU,31882,0-3,0.0,150975.03262169086,1
2017,50-03,VHDU,31882,3-6,3.0,188895.51740392824,0
2017,50-03,VHDU,31882,6-9,6.0,206921.63333902645,0
2017,50-03,VHDU,31882,9-12,9.0,80082.40860802731,0
2017,50-03,VHDU,31882,12-15,12.0,28023.793680614857,0
2017,50-03,VHDU,31882,>=15,15.0,11714.450691716482,0
2017,50-05,VDU,31882,<-6,-inf,66655.13248103883,1
2017,50-05,VDU,31882,-6--3,-6.0,55588.616674327735,0
2017,50-05,VDU,31882,-3-0,-3.0,103268.51511146862,0
2017,50-05,VDU,31882,0-3,0.0,157377.80319466788,0
2017,50-05,VDU,31882,3-6,3.0,96839.12546541024,0
2017,50-05,VDU,31882,6-9,6.0,15390.707073086647,0
2017,503-01,SDU,31572,0-3,0.0,110.35833333333333,0
2017,503-01,SDU,31572,3-6,3.0,5517.916666666667,0
2017,503-01,SDU,31572,6-9,6.0,71824.88194444445,0
2017,503-01,SDU,31572,9-12,9.0,169142.5388888889,1
