variable,period,outcome,coarse_bin,bin_order,observed_accidents,expected_accidents,relative_accident_frequency,bootstrap_ci_95_low,bootstrap_ci_95_high,analysed_accidents,sparse_bin,bootstrap_stations,bootstrap_reps
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),0-3,3,60,50.72016234804181,1.182961513180497,0.9302179396801996,1.4466328491665186,195,False,99,5000
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),3-6,4,40,48.18044850605774,0.8302122798830066,0.59479398713533,1.0719875176549298,195,False,99,5000
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),6-9,5,28,28.976073816471818,0.96631449027035,0.6711902790293494,1.2666067297146093,195,False,99,5000
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),9-12,6,12,9.0883442987669,1.320372512915048,0.5819799327771414,2.1558914477151387,195,True,99,5000
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),12-15,7,1,0.983357869333582,1.0169237783978853,0.0,3.3628857783454973,195,True,99,5000
temperature,Autumn,Serious/fatal subset (meiðsli ≤ 2),>=15,8,0,0.3560045610656302,0.0,0.0,0.0,195,True,99,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),<-6,0,13,17.42746706002036,0.7459489067015809,0.2994181301794339,1.326958018319364,721,True,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),-6--3,1,36,33.836259829345686,1.0639473801645694,0.7230286080478612,1.426832192027119,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),-3-0,2,69,80.28112823589952,0.8594796998523633,0.6634271696357985,1.069341131118087,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),0-3,3,128,149.8011600647868,0.8544660131112596,0.7258863715766724,0.9806945539712246,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),3-6,4,132,188.02679415408343,0.7020276051286028,0.5890017980298038,0.8273877799864883,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),6-9,5,198,167.80877588560483,1.1799144529543348,1.056258592307877,1.305010797035964,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),9-12,6,106,64.00272999100228,1.656179353832279,1.428200147068448,1.897620585440944,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),12-15,7,27,15.100386794374122,1.7880336687838525,1.205782114938828,2.4026451154519544,721,False,163,5000
temperature,Spring,All injury accidents (meiðsli ≤ 3),>=15,8,12,4.715297984882901,2.5449080924411622,1.3317071140652947,4.076583287350386,721,True,163,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),<-6,0,1,5.010107078116996,0.1995965324509274,0.0,0.7417317646866105,180,True,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),-6--3,1,5,8.838434823988464,0.5657110223214479,0.1134429010645543,1.064824790216615,180,True,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),-3-0,2,15,20.115866490670548,0.7456800335673726,0.4002321047054263,1.1899766803100476,180,True,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),0-3,3,35,36.4354680224346,0.9606024541375252,0.6799798735101682,1.2210310216455569,180,False,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),3-6,4,33,45.74612727706699,0.7213725393656054,0.5202880572554613,0.9325880076889198,180,False,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),6-9,5,46,42.606202802561405,1.0796550026569034,0.8378871558895414,1.341870004694993,180,False,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),9-12,6,32,16.16774700112496,1.9792491803448815,1.4402377199399945,2.539638016348213,180,False,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),12-15,7,11,3.812497294099536,2.8852479494278724,1.4424986342028383,4.392192162264947,180,True,80,5000
temperature,Spring,Serious/fatal subset (meiðsli ≤ 2),>=15,8,2,1.267549209936475,1.5778480112028417,0.0,3.925397130477636,180,True,80,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),<-6,0,0,0.7436049431418131,0.0,0.0,0.0,2086,True,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),-6--3,1,4,3.150410084581893,1.2696759763359062,0.2358509960023174,3.1523326433242937,2086,True,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),-3-0,2,17,23.53767502739915,0.7222463552670798,0.4365876204910379,1.0577958890346206,2086,True,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),0-3,3,66,95.2257111073585,0.6930901248465436,0.5276236057570614,0.8426945154794943,2086,False,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),3-6,4,161,276.8277280622436,0.5815891389456471,0.4937942795080656,0.6668899206622996,2086,False,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),6-9,5,483,572.6129096604398,0.8435017650692151,0.7755298945016804,0.909310388128906,2086,False,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),9-12,6,663,682.8677811924082,0.9709053762095562,0.9050547243110668,1.0411009078656963,2086,False,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),12-15,7,465,328.9379848870208,1.413640325423991,1.2863940459346064,1.5462732328573645,2086,False,227,5000
temperature,Summer,All injury accidents (meiðsli ≤ 3),>=15,8,227,102.09619503540632,2.2233933392060092,1.9436978556819977,2.5117659883611334,2086,False,227,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),<-6,0,0,0.0816894516579797,0.0,0.0,0.0,573,True,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),-6--3,1,0,0.9566633193742996,0.0,0.0,0.0,573,True,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),-3-0,2,4,6.551662974985591,0.6105320153481791,0.148153418495513,1.2253817188228815,573,True,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),0-3,3,18,25.83914031791247,0.6966176033156125,0.4084229632266581,1.001025590774616,573,True,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),3-6,4,39,75.36315315101245,0.5174942709980821,0.3546239721696675,0.6867404272735366,573,False,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),6-9,5,130,158.73734753383746,0.8189629096094627,0.6988603699704384,0.9394995084628168,573,False,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),9-12,6,183,188.06659086686125,0.9730595910549148,0.8616481974931958,1.093387494826612,573,False,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),12-15,7,135,89.3138724653782,1.51152330845728,1.2883954446773804,1.7496278234354734,573,False,167,5000
temperature,Summer,Serious/fatal subset (meiðsli ≤ 2),>=15,8,64,28.089879918980255,2.278400626296568,1.812170532512496,2.7733330162394294,573,False,167,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),<-6,0,163,191.7718138803126,0.8499684948578028,0.7109555401337734,0.9941346635258465,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),-6--3,1,297,269.77124985337605,1.1009327352763614,0.9954287750888772,1.2019873533465213,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),-3-0,2,538,441.9281967246583,1.2173923365546166,1.1050136871823573,1.327969489408621,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),0-3,3,602,521.602394957808,1.154135805010434,1.0527625330047912,1.2490349131079834,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),3-6,4,211,319.9746131971844,0.6594273148475415,0.5827808703960622,0.7365681189631843,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),6-9,5,65,123.96893995946488,0.5243248834849565,0.4179105057720651,0.6515177106923494,1884,False,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),9-12,6,4,10.056981977998475,0.3977336350756862,0.0,0.8286133451845762,1884,True,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),12-15,7,0,1.5244434011838293,0.0,0.0,0.0,1884,True,182,5000
temperature,Winter,All injury accidents (meiðsli ≤ 3),>=15,8,4,3.4013660480135317,1.1759980970986883,0.0,1.2038692801655315,1884,True,182,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),<-6,0,37,37.175985530218185,0.9952661502389724,0.7055955810784096,1.3276939514137829,342,False,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),-6--3,1,46,49.38736310365483,0.9314123514441258,0.738517758237631,1.1234502336892866,342,False,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),-3-0,2,80,78.72948649282151,1.0161377085483003,0.8501041353641536,1.175106235723596,342,False,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),0-3,3,118,93.49614457352024,1.2620841269792815,1.0927461037995088,1.4200127130077278,342,False,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),3-6,4,42,57.977153205163006,0.7244232887974879,0.5406415316910957,0.9235123801781868,342,False,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),6-9,5,17,22.663129480659368,0.750117057509985,0.4609161523161869,1.120908204341836,342,True,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),9-12,6,2,1.7978575771619685,1.1124351702859168,0.0,2.955508840667357,342,True,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),12-15,7,0,0.2635120177191632,0.0,0.0,0.0,342,True,111,5000
temperature,Winter,Serious/fatal subset (meiðsli ≤ 2),>=15,8,0,0.5093680190817063,0.0,0.0,0.0,342,True,111,5000
